Country,Year,fertility,life,population,region
Somalia,1988,7.288,45.944,6504572,Sub-Saharan Africa
Somalia,1989,7.341,45.664,6570210,Sub-Saharan Africa
Somalia,1990,7.397,45.407,6599249,Sub-Saharan Africa
Somalia,1991,7.455,45.288,6585079,Sub-Saharan Africa
Somalia,1992,7.512,45.389,6543380,Sub-Saharan Africa
Somalia,1993,7.567,45.749,6498410,Sub-Saharan Africa
Somalia,1994,7.616,46.365,6484228,Sub-Saharan Africa
Somalia,1995,7.655,47.179,6524697,Sub-Saharan Africa
Somalia,1996,7.679,48.096,6628554,Sub-Saharan Africa
Somalia,1997,7.687,48.996,6786636,Sub-Saharan Africa
Somalia,1998,7.678,49.785,6982940,Sub-Saharan Africa
Somalia,1999,7.651,50.424,7193120,Sub-Saharan Africa
Somalia,2000,7.61,50.902,7399033,Sub-Saharan Africa
Somalia,2001,7.556,51.247,7596920,Sub-Saharan Africa
Somalia,2002,7.495,51.527,7791254,Sub-Saharan Africa
Somalia,2003,7.429,51.797,7981955,Sub-Saharan Africa
Somalia,2004,7.361,52.078,8170899,Sub-Saharan Africa
Somalia,2005,7.292,52.381,8359859,Sub-Saharan Africa
Somalia,2006,7.219,52.708,8547497,Sub-Saharan Africa
Somalia,2007,7.14,53.044,8733493,Sub-Saharan Africa
Somalia,2008,7.056,53.379,8922260,Sub-Saharan Africa
Somalia,2009,6.965,53.715,9119848,Sub-Saharan Africa
Somalia,2010,6.869,53,9330872,Sub-Saharan Africa
Somalia,2011,6.769,50,9556873,Sub-Saharan Africa
Somalia,2012,6.667,54,9797445,Sub-Saharan Africa
Somalia,2013,6.563,55.05,10052842,Sub-Saharan Africa
South Africa,1964,5.984,50.574,19308185,Sub-Saharan Africa
South Africa,1965,5.911,50.96,19813932,Sub-Saharan Africa
South Africa,1966,5.836,51.348,20325179,Sub-Saharan Africa
South Africa,1967,5.765,51.73,20843695,Sub-Saharan Africa
South Africa,1968,5.7,52.104,21374801,Sub-Saharan Africa
South Africa,1969,5.643,52.47,21926000,Sub-Saharan Africa
South Africa,1970,5.591,52.825,22502306,Sub-Saharan Africa
South Africa,1971,5.539,53.168,23106584,Sub-Saharan Africa
South Africa,1972,5.482,53.504,23736249,Sub-Saharan Africa
South Africa,1973,5.415,53.838,24384286,Sub-Saharan Africa
South Africa,1974,5.338,54.178,25040691,Sub-Saharan Africa
South Africa,1975,5.251,54.539,25698624,Sub-Saharan Africa
South Africa,1976,5.159,54.933,26353940,Sub-Saharan Africa
South Africa,1977,5.064,55.369,27009603,Sub-Saharan Africa
South Africa,1978,4.969,55.849,27674353,Sub-Saharan Africa
South Africa,1979,4.877,56.37,28360792,Sub-Saharan Africa
South Africa,1980,4.786,56.929,29077186,Sub-Saharan Africa
South Africa,1981,4.695,57.519,29828924,Sub-Saharan Africa
South Africa,1982,4.602,58.124,30611185,Sub-Saharan Africa
South Africa,1983,4.504,58.726,31409842,Sub-Saharan Africa
South Africa,1984,4.402,59.31,32204995,Sub-Saharan Africa
South Africa,1985,4.293,59.871,32983394,Sub-Saharan Africa
South Africa,1986,4.177,60.409,33734360,Sub-Saharan Africa
South Africa,1987,4.052,60.921,34464223,Sub-Saharan Africa
South Africa,1988,3.923,61.39,35196881,Sub-Saharan Africa
South Africa,1989,3.791,61.791,35966236,Sub-Saharan Africa
South Africa,1990,3.658,62.096,36793907,Sub-Saharan Africa
South Africa,1991,3.53,62.277,37690924,Sub-Saharan Africa
South Africa,1992,3.408,62.312,38641823,Sub-Saharan Africa
South Africa,1993,3.296,62.186,39609488,Sub-Saharan Africa
South Africa,1994,3.196,61.884,40542036,Sub-Saharan Africa
South Africa,1995,3.11,61.371,41402400,Sub-Saharan Africa
South Africa,1996,3.04,60.613,42175740,Sub-Saharan Africa
South Africa,1997,2.983,59.629,42873355,Sub-Saharan Africa
South Africa,1998,2.937,58.469,43516225,Sub-Saharan Africa
South Africa,1999,2.899,57.196,44137342,Sub-Saharan Africa
South Africa,2000,2.866,55.892,44760380,Sub-Saharan Africa
South Africa,2001,2.834,54.641,45389577,Sub-Saharan Africa
South Africa,2002,2.801,53.526,46015405,Sub-Saharan Africa
South Africa,2003,2.763,52.621,46631364,Sub-Saharan Africa
South Africa,2004,2.721,51.983,47226670,Sub-Saharan Africa
South Africa,2005,2.675,51.675,47792787,Sub-Saharan Africa
South Africa,2006,2.627,51.739,48330914,Sub-Saharan Africa
South Africa,2007,2.58,52.13,48842462,Sub-Saharan Africa
South Africa,2008,2.538,52.776,49319363,Sub-Saharan Africa
South Africa,2009,2.5,53.615,49751503,Sub-Saharan Africa
South Africa,2010,2.467,54.547,50132817,Sub-Saharan Africa
South Africa,2011,2.438,55.461,50459978,Sub-Saharan Africa
South Africa,2012,2.412,56.271,50738255,Sub-Saharan Africa
South Africa,2013,2.387,56.916,50981076,Sub-Saharan Africa
South Sudan,1964,6.781,33.361,2600994,Sub-Saharan Africa
South Sudan,1965,6.8,33.788,2664019,Sub-Saharan Africa
South Sudan,1966,6.819,34.21,2728851,Sub-Saharan Africa
South Sudan,1967,6.838,34.623,2795865,Sub-Saharan Africa
South Sudan,1968,6.855,35.023,2866074,Sub-Saharan Africa
South Sudan,1969,6.869,35.411,2940782,Sub-Saharan Africa
South Sudan,1970,6.881,35.793,3020949,Sub-Saharan Africa
South Sudan,1971,6.892,36.179,3107019,Sub-Saharan Africa
South Sudan,1972,6.903,36.573,3198874,Sub-Saharan Africa
South Sudan,1973,6.912,36.975,3296208,Sub-Saharan Africa
South Sudan,1974,6.92,37.38,3398449,Sub-Saharan Africa
South Sudan,1975,6.924,37.768,3505168,Sub-Saharan Africa
South Sudan,1976,6.922,38.118,3615772,Sub-Saharan Africa
South Sudan,1977,6.913,38.415,3730284,Sub-Saharan Africa
South Sudan,1978,6.897,38.658,3849541,Sub-Saharan Africa
South Sudan,1979,6.874,38.857,3974741,Sub-Saharan Africa
South Sudan,1980,6.85,39.03,4106390,Sub-Saharan Africa
South Sudan,1981,6.829,39.205,4245451,Sub-Saharan Africa
South Sudan,1982,6.813,39.411,4390699,Sub-Saharan Africa
South Sudan,1983,6.806,39.674,4537851,Sub-Saharan Africa
South Sudan,1984,6.806,40.008,4681151,Sub-Saharan Africa
South Sudan,1985,6.811,40.427,4816725,Sub-Saharan Africa
South Sudan,1986,6.817,40.936,4942648,Sub-Saharan Africa
South Sudan,1987,6.819,41.518,5060777,Sub-Saharan Africa
South Sudan,1988,6.813,42.154,5175686,Sub-Saharan Africa
South Sudan,1989,6.796,42.829,5294006,Sub-Saharan Africa
South Sudan,1990,6.769,43.529,5420563,Sub-Saharan Africa
South Sudan,1991,6.729,44.236,5556767,Sub-Saharan Africa
South Sudan,1992,6.682,44.936,5701228,Sub-Saharan Africa
South Sudan,1993,6.627,45.615,5852564,Sub-Saharan Africa
South Sudan,1994,6.567,46.26,6008344,Sub-Saharan Africa
South Sudan,1995,6.503,46.861,6166715,Sub-Saharan Africa
South Sudan,1996,6.435,47.412,6327927,Sub-Saharan Africa
South Sudan,1997,6.364,47.921,6492553,Sub-Saharan Africa
South Sudan,1998,6.289,48.394,6659415,Sub-Saharan Africa
South Sudan,1999,6.212,48.836,6827051,Sub-Saharan Africa
South Sudan,2000,6.133,49.248,6994624,Sub-Saharan Africa
South Sudan,2001,6.05,49.634,7161267,Sub-Saharan Africa
South Sudan,2002,5.962,50.001,7327782,Sub-Saharan Africa
South Sudan,2003,5.871,50.359,7497047,Sub-Saharan Africa
South Sudan,2004,5.777,50.719,7673043,Sub-Saharan Africa
South Sudan,2005,5.68,51.095,7858543,Sub-Saharan Africa
South Sudan,2006,5.582,51.501,8054628,Sub-Saharan Africa
South Sudan,2007,5.483,51.943,8260226,Sub-Saharan Africa
South Sudan,2008,5.385,52.421,8473315,Sub-Saharan Africa
South Sudan,2009,5.288,52.937,8940854,Sub-Saharan Africa
South Sudan,2010,5.194,53.488,9415421,Sub-Saharan Africa
South Sudan,2011,5.101,54.069,9897118,Sub-Saharan Africa
South Sudan,2012,5.01,54.666,10386101,Sub-Saharan Africa
South Sudan,2013,4.92,55.264,10881979,Sub-Saharan Africa
Spain,1964,2.826,70.58,31764645,Europe & Central Asia
Spain,1965,2.834,70.99,32108561,Europe & Central Asia
Spain,1966,2.842,71.25,32443113,Europe & Central Asia
Spain,1967,2.851,71.44,32770565,Europe & Central Asia
Spain,1968,2.86,71.73,33098047,Europe & Central Asia
Spain,1969,2.868,71.26,33436107,Europe & Central Asia
Spain,1970,2.872,72.24,33791761,Europe & Central Asia
Spain,1971,2.87,71.85,34165661,Europe & Central Asia
Spain,1972,2.86,73.06,34553119,Europe & Central Asia
Spain,1973,2.839,72.84,34949102,Europe & Central Asia
Spain,1974,2.804,73.22,35346395,Europe & Central Asia
Spain,1975,2.751,73.55,35738587,Europe & Central Asia
Spain,1976,2.679,73.87,36124485,Europe & Central Asia
Spain,1977,2.587,74.39,36501995,Europe & Central Asia
Spain,1978,2.478,74.58,36862658,Europe & Central Asia
Spain,1979,2.355,75.12,37196233,Europe & Central Asia
Spain,1980,2.224,75.6,37495321,Europe & Central Asia
Spain,1981,2.091,75.74,37757496,Europe & Central Asia
Spain,1982,1.96,76.3,37984198,Europe & Central Asia
Spain,1983,1.838,76.08,38177151,Europe & Central Asia
Spain,1984,1.728,76.46,38339878,Europe & Central Asia
Spain,1985,1.633,76.42,38476148,Europe & Central Asia
Spain,1986,1.554,76.67,38586351,Europe & Central Asia
Spain,1987,1.487,76.9,38673057,Europe & Central Asia
Spain,1988,1.431,76.91,38745231,Europe & Central Asia
Spain,1989,1.383,76.98,38814280,Europe & Central Asia
Spain,1990,1.343,76.99,38889158,Europe & Central Asia
Spain,1991,1.309,77.12,38979222,Europe & Central Asia
Spain,1992,1.28,77.57,39086335,Europe & Central Asia
Spain,1993,1.254,77.7,39203352,Europe & Central Asia
Spain,1994,1.231,78.05,39318577,Europe & Central Asia
Spain,1995,1.213,78.12,39426834,Europe & Central Asia
Spain,1996,1.2,78.26,39519508,Europe & Central Asia
Spain,1997,1.195,78.77,39608652,Europe & Central Asia
Spain,1998,1.197,78.85,39734033,Europe & Central Asia
Spain,1999,1.207,78.86,39948910,Europe & Central Asia
Spain,2000,1.224,79.34,40288457,Europe & Central Asia
Spain,2001,1.246,79.69,40767010,Europe & Central Asia
Spain,2002,1.271,79.78,41364726,Europe & Central Asia
Spain,2003,1.298,79.72,42039800,Europe & Central Asia
Spain,2004,1.325,80.28,42732092,Europe & Central Asia
Spain,2005,1.35,80.28,43395441,Europe & Central Asia
Spain,2006,1.375,80.94,44017887,Europe & Central Asia
Spain,2007,1.397,80.745,44604384,Europe & Central Asia
Spain,2008,1.419,80.935,45146258,Europe & Central Asia
Spain,2009,1.439,81.474,45638113,Europe & Central Asia
Spain,2010,1.457,81.656,46076989,Europe & Central Asia
Spain,2011,1.474,81.814,46454895,Europe & Central Asia
Spain,2012,1.49,81.958,46771596,Europe & Central Asia
Spain,2013,1.505,82.1,47042602,Europe & Central Asia
Sri Lanka,1964,5.067,61.09,10962237,South Asia
Sri Lanka,1965,4.959,61.591,11215216,South Asia
Sri Lanka,1966,4.849,62.116,11477133,South Asia
Sri Lanka,1967,4.734,62.645,11746217,South Asia
Sri Lanka,1968,4.609,63.158,12018646,South Asia
Sri Lanka,1969,4.477,63.65,12289319,South Asia
Sri Lanka,1970,4.342,64.114,12554583,South Asia
Sri Lanka,1971,4.208,64.546,12812407,South Asia
Sri Lanka,1972,4.083,64.953,13063663,South Asia
Sri Lanka,1973,3.97,65.34,13311145,South Asia
Sri Lanka,1974,3.87,65.712,13559172,South Asia
Sri Lanka,1975,3.783,66.086,13810647,South Asia
Sri Lanka,1976,3.705,66.477,14066703,South Asia
Sri Lanka,1977,3.633,66.893,14325640,South Asia
Sri Lanka,1978,3.562,67.329,14584167,South Asia
Sri Lanka,1979,3.488,67.773,14837618,South Asia
Sri Lanka,1980,3.408,68.195,15082771,South Asia
Sri Lanka,1981,3.319,68.556,15317817,South Asia
Sri Lanka,1982,3.223,68.829,15544043,South Asia
Sri Lanka,1983,3.12,69.004,15765034,South Asia
Sri Lanka,1984,3.012,69.087,15986020,South Asia
Sri Lanka,1985,2.904,69.108,16210466,South Asia
Sri Lanka,1986,2.8,69.115,16439169,South Asia
Sri Lanka,1987,2.703,69.148,16669911,South Asia
Sri Lanka,1988,2.617,69.235,16899425,South Asia
Sri Lanka,1989,2.544,69.376,17123045,South Asia
Sri Lanka,1990,2.483,69.535,17337048,South Asia
Sri Lanka,1991,2.433,69.652,17542866,South Asia
Sri Lanka,1992,2.39,69.683,17740936,South Asia
Sri Lanka,1993,2.353,69.615,17925624,South Asia
Sri Lanka,1994,2.32,69.473,18089720,South Asia
Sri Lanka,1995,2.291,69.333,18229498,South Asia
Sri Lanka,1996,2.268,69.297,18340596,South Asia
Sri Lanka,1997,2.251,69.442,18428257,South Asia
Sri Lanka,1998,2.24,69.804,18510095,South Asia
Sri Lanka,1999,2.236,70.37,18610110,South Asia
Sri Lanka,2000,2.237,71.078,18745084,South Asia
Sri Lanka,2001,2.243,71.828,18921794,South Asia
Sri Lanka,2002,2.252,72.51,19134096,South Asia
Sri Lanka,2003,2.263,73.04,19369853,South Asia
Sri Lanka,2004,2.274,73.393,19610604,South Asia
Sri Lanka,2005,2.286,73.573,19842536,South Asia
Sri Lanka,2006,2.298,73.623,20062070,South Asia
Sri Lanka,2007,2.311,73.621,20272269,South Asia
Sri Lanka,2008,2.323,73.634,20473799,South Asia
Sri Lanka,2009,2.335,73.686,20669142,South Asia
Sri Lanka,2010,2.343,73.79,20859949,South Asia
Sri Lanka,2011,2.347,73.941,21045394,South Asia
Sri Lanka,2012,2.346,74.116,21223550,South Asia
Sri Lanka,2013,2.339,74.293,21393876,South Asia
Sudan,1964,6.787,49.848,10111923,Sub-Saharan Africa
Sudan,1965,6.81,50.254,10356949,Sub-Saharan Africa
Sudan,1966,6.831,50.66,10608998,Sub-Saharan Africa
Sudan,1967,6.85,51.065,10869525,Sub-Saharan Africa
Sudan,1968,6.865,51.466,11142482,Sub-Saharan Africa
Sudan,1969,6.878,51.857,11432923,Sub-Saharan Africa
Sudan,1970,6.888,52.231,11744590,Sub-Saharan Africa
Sudan,1971,6.899,52.579,12079205,Sub-Saharan Africa
Sudan,1972,6.91,52.897,12436311,Sub-Saharan Africa
Sudan,1973,6.921,53.18,12814718,Sub-Saharan Africa
Sudan,1974,6.93,53.426,13212203,Sub-Saharan Africa
Sudan,1975,6.936,53.633,13627096,Sub-Saharan Africa
Sudan,1976,6.933,53.803,14057092,Sub-Saharan Africa
Sudan,1977,6.919,53.942,14502283,Sub-Saharan Africa
Sudan,1978,6.892,54.057,14965920,Sub-Saharan Africa
Sudan,1979,6.853,54.157,15452659,Sub-Saharan Africa
Sudan,1980,6.802,54.249,15964476,Sub-Saharan Africa
Sudan,1981,6.741,54.338,16505106,Sub-Saharan Africa
Sudan,1982,6.674,54.431,17069788,Sub-Saharan Africa
Sudan,1983,6.605,54.53,17641875,Sub-Saharan Africa
Sudan,1984,6.535,54.641,18198981,Sub-Saharan Africa
Sudan,1985,6.467,54.765,18726053,Sub-Saharan Africa
Sudan,1986,6.401,54.901,19215610,Sub-Saharan Africa
Sudan,1987,6.338,55.046,19674861,Sub-Saharan Africa
Sudan,1988,6.275,55.197,20121591,Sub-Saharan Africa
Sudan,1989,6.214,55.355,20581590,Sub-Saharan Africa
Sudan,1990,6.153,55.522,21073606,Sub-Saharan Africa
Sudan,1991,6.092,55.699,21603126,Sub-Saharan Africa
Sudan,1992,6.028,55.887,22164751,Sub-Saharan Africa
Sudan,1993,5.962,56.089,22753100,Sub-Saharan Africa
Sudan,1994,5.893,56.305,23358732,Sub-Saharan Africa
Sudan,1995,5.821,56.539,23974432,Sub-Saharan Africa
Sudan,1996,5.747,56.79,24601180,Sub-Saharan Africa
Sudan,1997,5.672,57.059,25241197,Sub-Saharan Africa
Sudan,1998,5.596,57.346,25889911,Sub-Saharan Africa
Sudan,1999,5.52,57.651,26541630,Sub-Saharan Africa
Sudan,2000,5.444,57.979,27193105,Sub-Saharan Africa
Sudan,2001,5.366,58.333,27840967,Sub-Saharan Africa
Sudan,2002,5.287,58.713,28488328,Sub-Saharan Africa
Sudan,2003,5.206,59.113,29146386,Sub-Saharan Africa
Sudan,2004,5.123,59.524,29830604,Sub-Saharan Africa
Sudan,2005,5.039,59.931,30551777,Sub-Saharan Africa
Sudan,2006,4.956,60.317,31314098,Sub-Saharan Africa
Sudan,2007,4.873,60.671,32113409,Sub-Saharan Africa
Sudan,2008,4.792,60.986,32941836,Sub-Saharan Africa
Sudan,2009,4.713,61.258,33537455,Sub-Saharan Africa
Sudan,2010,4.637,61.49,34136520,Sub-Saharan Africa
Sudan,2011,4.563,61.691,34735288,Sub-Saharan Africa
Sudan,2012,4.491,61.875,35335982,Sub-Saharan Africa
Sudan,2013,4.42,62.055,35940905,Sub-Saharan Africa
Suriname,1964,6.412,61.117,323298,America
Suriname,1965,6.304,61.491,332197,America
Suriname,1966,6.182,61.867,341643,America
Suriname,1967,6.053,62.239,351379,America
Suriname,1968,5.922,62.599,360486,America
Suriname,1969,5.79,62.943,367733,America
Suriname,1970,5.653,63.268,372297,America
Suriname,1971,5.504,63.568,373795,America
Suriname,1972,5.336,63.844,372648,America
Suriname,1973,5.148,64.1,369834,America
Suriname,1974,4.945,64.339,366767,America
Suriname,1975,4.735,64.571,364497,America
Suriname,1976,4.531,64.806,363386,America
Suriname,1977,4.344,65.053,363227,America
Suriname,1978,4.18,65.314,363818,America
Suriname,1979,4.041,65.587,364751,America
Suriname,1980,3.922,65.862,365749,America
Suriname,1981,3.815,66.128,366770,America
Suriname,1982,3.708,66.37,368027,America
Suriname,1983,3.594,66.581,369782,America
Suriname,1984,3.471,66.758,372398,America
Suriname,1985,3.338,66.901,376102,America
Suriname,1986,3.2,67.018,381012,America
Suriname,1987,3.063,67.119,386974,America
Suriname,1988,2.936,67.214,393605,America
Suriname,1989,2.823,67.305,400375,America
Suriname,1990,2.733,67.393,406890,America
Suriname,1991,2.671,67.477,413011,America
Suriname,1992,2.639,67.553,418828,America
Suriname,1993,2.634,67.619,424455,America
Suriname,1994,2.651,67.675,430102,America
Suriname,1995,2.682,67.72,435920,America
Suriname,1996,2.717,67.75,441896,America
Suriname,1997,2.746,67.77,447957,America
Suriname,1998,2.762,67.785,454124,America
Suriname,1999,2.759,67.807,460419,America
Suriname,2000,2.739,67.851,466846,America
Suriname,2001,2.702,67.935,473431,America
Suriname,2002,2.656,68.071,480132,America
Suriname,2003,2.609,68.261,486800,America
Suriname,2004,2.562,68.503,493236,America
Suriname,2005,2.518,68.788,499294,America
Suriname,2006,2.478,69.102,504913,America
Suriname,2007,2.441,69.424,510136,America
Suriname,2008,2.406,69.739,515066,America
Suriname,2009,2.374,70.036,519861,America
Suriname,2010,2.345,70.309,524636,America
Suriname,2011,2.318,70.559,529419,America
Suriname,2012,2.292,70.794,534175,America
Suriname,2013,2.268,71.019,538882,America
Swaziland,1964,6.782,45.452,382477,Sub-Saharan Africa
Swaziland,1965,6.802,45.767,391553,Sub-Saharan Africa
Swaziland,1966,6.822,46.123,401184,Sub-Saharan Africa
Swaziland,1967,6.841,46.527,411365,Sub-Saharan Africa
Swaziland,1968,6.857,46.982,422152,Sub-Saharan Africa
Swaziland,1969,6.869,47.491,433598,Sub-Saharan Africa
Swaziland,1970,6.875,48.045,445735,Sub-Saharan Africa
Swaziland,1971,6.876,48.633,458611,Sub-Saharan Africa
Swaziland,1972,6.87,49.238,472236,Sub-Saharan Africa
Swaziland,1973,6.858,49.848,486560,Sub-Saharan Africa
Swaziland,1974,6.84,50.457,501509,Sub-Saharan Africa
Swaziland,1975,6.817,51.067,517024,Sub-Saharan Africa
Swaziland,1976,6.79,51.686,533202,Sub-Saharan Africa
Swaziland,1977,6.761,52.322,550089,Sub-Saharan Africa
Swaziland,1978,6.729,52.977,567534,Sub-Saharan Africa
Swaziland,1979,6.695,53.646,585327,Sub-Saharan Africa
Swaziland,1980,6.658,54.323,603385,Sub-Saharan Africa
Swaziland,1981,6.618,55.002,621346,Sub-Saharan Africa
Swaziland,1982,6.573,55.67,639383,Sub-Saharan Africa
Swaziland,1983,6.52,56.312,658564,Sub-Saharan Africa
Swaziland,1984,6.459,56.914,680341,Sub-Saharan Africa
Swaziland,1985,6.384,57.476,705602,Sub-Saharan Africa
Swaziland,1986,6.291,58.008,734925,Sub-Saharan Africa
Swaziland,1987,6.18,58.504,767579,Sub-Saharan Africa
Swaziland,1988,6.051,58.94,801540,Sub-Saharan Africa
Swaziland,1989,5.905,59.28,833994,Sub-Saharan Africa
Swaziland,1990,5.744,59.458,862947,Sub-Saharan Africa
Swaziland,1991,5.571,59.405,887467,Sub-Saharan Africa
Swaziland,1992,5.392,59.086,908158,Sub-Saharan Africa
Swaziland,1993,5.211,58.486,926420,Sub-Saharan Africa
Swaziland,1994,5.035,57.613,944404,Sub-Saharan Africa
Swaziland,1995,4.866,56.469,963591,Sub-Saharan Africa
Swaziland,1996,4.709,55.068,984632,Sub-Saharan Africa
Swaziland,1997,4.564,53.488,1006824,Sub-Saharan Africa
Swaziland,1998,4.432,51.828,1028708,Sub-Saharan Africa
Swaziland,1999,4.313,50.187,1048174,Sub-Saharan Africa
Swaziland,2000,4.209,48.689,1063832,Sub-Saharan Africa
Swaziland,2001,4.121,47.457,1075083,Sub-Saharan Africa
Swaziland,2002,4.046,46.546,1082777,Sub-Saharan Africa
Swaziland,2003,3.982,45.983,1088724,Sub-Saharan Africa
Swaziland,2004,3.925,45.773,1095487,Sub-Saharan Africa
Swaziland,2005,3.871,45.891,1104909,Sub-Saharan Africa
Swaziland,2006,3.818,46.276,1117604,Sub-Saharan Africa
Swaziland,2007,3.761,46.811,1133007,Sub-Saharan Africa
Swaziland,2008,3.699,47.389,1150344,Sub-Saharan Africa
Swaziland,2009,3.632,47.94,1168345,Sub-Saharan Africa
Swaziland,2010,3.559,48.398,1186056,Sub-Saharan Africa
Swaziland,2011,3.483,48.717,1203330,Sub-Saharan Africa
Swaziland,2012,3.407,48.91,1220408,Sub-Saharan Africa
Swaziland,2013,3.334,49,1237166,Sub-Saharan Africa
Sweden,1964,2.475,73.73,7676568,Europe & Central Asia
Sweden,1965,2.413,73.88,7734003,Europe & Central Asia
Sweden,1966,2.361,74.13,7796427,Europe & Central Asia
Sweden,1967,2.267,74.16,7862718,Europe & Central Asia
Sweden,1968,2.068,74.03,7929066,Europe & Central Asia
Sweden,1969,1.922,74.15,7990318,Europe & Central Asia
Sweden,1970,1.919,74.7,8042839,Europe & Central Asia
Sweden,1971,1.961,74.62,8084965,Europe & Central Asia
Sweden,1972,1.913,74.72,8117863,Europe & Central Asia
Sweden,1973,1.868,74.88,8144217,Europe & Central Asia
